county,fips,svprec_key,cddist,sddist,bedist,totreg,totvote,demvote,repvote
4,6007,60071822,1,1,1,118,6,NA,NA
4,6007,60071823,1,1,1,291,17,5,11
4,6007,60072201,1,1,1,583,15,8,7
4,6007,60072202,1,1,1,95,4,NA,NA
4,6007,60072203,1,1,1,716,13,4,8
4,6007,60072204,1,1,1,912,37,25,12
4,6007,60072205,1,1,1,2245,62,21,35
4,6007,60072206,1,1,1,1338,31,15,12
4,6007,60072207,1,1,1,794,18,9,8
4,6007,60072208,1,1,1,4785,123,63,53
4,6007,60072209,1,1,1,1887,45,22,21
4,6007,60072210,1,1,1,1442,27,10,15
4,6007,60072211,1,1,1,572,16,10,6
4,6007,60072212,1,1,1,139,8,NA,NA
4,6007,60072213,1,1,1,1370,30,15,14
4,6007,60072214,1,1,1,2182,59,23,35
4,6007,60072215,1,1,1,1226,7,NA,NA
4,6007,60072217,1,1,1,1135,180,110,55
4,6007,60072801,1,1,1,684,13,4,9
4,6007,60072802,1,1,1,2199,29,5,23
4,6007,60072803,1,1,1,228,3,NA,NA
4,6007,60072804,1,1,1,1104,9,NA,NA
4,6007,60072805,1,1,1,771,17,5,9
4,6007,60073201,1,1,1,1459,35,24,11
4,6007,60073202,1,1,1,1432,171,115,41
4,6007,60073203,1,1,1,1388,29,18,9
4,6007,60073204,1,1,1,573,14,6,8
4,6007,60073205,1,1,1,90,2,NA,NA
4,6007,60073206,1,1,1,657,23,12,8
4,6007,60073207,1,1,1,997,30,18,6
4,6007,60073208,1,1,1,1706,87,39,41
4,6007,60073209,1,1,1,1388,42,25,14
4,6007,60073210,1,1,1,965,17,7,6
4,6007,60073211,1,1,1,1560,22,14,7
4,6007,60073212,1,1,1,1124,9,NA,NA
4,6007,60073213,1,1,1,1074,212,137,63
4,6007,60073214,1,1,1,2211,50,30,15
4,6007,60073215,1,1,1,2953,157,92,51
4,6007,60073216,1,1,1,2277,428,285,96
4,6007,60073217,1,1,1,96,4,NA,NA
4,6007,60073801,1,1,1,232,8,NA,NA
4,6007,60074201,1,1,1,989,43,20,21
4,6007,60074202,1,1,1,1263,43,16,25
4,6007,60074203,1,1,1,238,6,NA,NA
4,6007,60074204,1,1,1,845,78,49,24
4,6007,60074205,1,1,1,1874,96,56,34
4,6007,60074301,1,1,1,1686,45,24,19
4,6007,60074302,1,1,1,1829,44,21,21
4,6007,60074401,1,1,1,955,31,4,26
4,6007,60074802,1,1,1,208,7,NA,NA
4,6007,60074803,1,1,1,1023,20,5,12
4,6007,60074804,1,1,1,1355,27,7,17
4,6007,60074806,1,1,1,1167,18,10,8
4,6007,60074807,1,1,1,995,13,6,6
4,6007,60074808,1,1,1,1758,32,12,18
4,6007,60074809,1,1,1,1427,20,5,15
4,6007,60074810,1,1,1,1562,31,8,23
4,6007,60074812,1,1,1,537,9,NA,NA
4,6007,60074813,1,1,1,331,5,NA,NA
4,6007,60074815,1,1,1,1382,28,5,19
4,6007,60074816,1,1,1,1372,46,12,31
4,6007,60074817,1,1,1,734,9,NA,NA
4,6007,60075101,1,1,1,968,40,7,28
4,6007,60075102,1,1,1,553,37,10,24
4,6007,60075103,1,1,1,352,8,NA,NA
4,6007,60075201,1,1,1,1152,16,9,5
4,6007,60075202,1,1,1,2821,39,15,24
4,6007,60075203,1,1,1,1933,36,14,20
4,6007,60075204,1,1,1,168,7,NA,NA
4,6007,60075205,1,1,1,1416,38,17,18
4,6007,60075206,1,1,1,753,6,NA,NA
4,6007,60075207,1,1,1,1117,22,13,7
4,6007,60075501,1,1,1,1724,65,13,47
4,6007,60075502,1,1,1,1877,68,8,54
4,6007,60075503,1,1,1,1676,51,8,40
4,6007,60075504,1,1,1,1691,40,8,27
4,6007,60075801,1,1,1,791,5,NA,NA
4,6007,60075802,1,1,1,508,14,2,12
4,6007,60075803,1,1,1,991,24,5,17
4,6007,60075804,1,1,1,817,6,NA,NA
4,6007,60075805,1,1,1,353,2,NA,NA
4,6007,60075806,1,1,1,480,5,NA,NA
4,6007,60075807,1,1,1,229,8,NA,NA
4,6007,60075808,1,1,1,509,4,NA,NA
4,6007,60075809,1,1,1,1858,46,6,32
4,6007,60075810,1,1,1,1844,31,5,24
4,6007,60075811,1,1,1,1597,55,9,45
4,6007,60075812,1,1,1,541,9,NA,NA
4,6007,60075813,1,1,1,106,2,NA,NA
4,6007,6007,0,0,0,123338,96106,41729,50979
4,6007,6007,0,0,0,123338,96106,41729,50979
4,6007,6007,0,0,0,123338,96106,41729,50979
4,6007,6007,0,0,0,123338,96106,41729,50979
4,6007,6007,0,0,0,123338,96106,41729,50979
4,6007,6007,0,0,0,125088,96106,0,0
5,6009,6009110,5,4,1,1117,190,30,153
5,6009,6009140,5,4,1,1307,246,32,198
5,6009,6009150,5,4,1,1089,172,21,148
5,6009,6009160,5,4,1,737,118,8,103
5,6009,6009170,5,4,1,1871,290,39,229
5,6009,6009210,5,4,1,1705,212,45,155
5,6009,6009220,5,4,1,1514,228,52,164
5,6009,6009240,5,4,1,1596,135,24,100
5,6009,6009260,5,4,1,1674,462,125,315
5,6009,6009310,5,4,1,1627,92,20,68
5,6009,6009320,5,4,1,1108,44,10,31
5,6009,6009350,5,4,1,1330,106,26,78
5,6009,6009360,5,4,1,1691,167,51,111
5,6009,6009370,5,4,1,1062,132,39,89
5,6009,6009410,5,4,1,1014,150,18,128
5,6009,6009420,5,4,1,1140,198,36,152
5,6009,6009430,5,4,1,1451,173,41,125
5,6009,6009440,5,4,1,763,83,8,73
5,6009,6009450,5,4,1,2796,409,52,340
5,6009,6009510,5,4,1,268,44,4,35
5,6009,6009515,5,4,1,402,75,11,62
5,6009,6009520,5,4,1,344,48,6,40
5,6009,6009530,5,4,1,885,125,8,112
5,6009,6009550,5,4,1,1981,338,35,285
5,6009,6009560,5,4,1,2581,330,40,273
5,6009,6009,0,0,0,33053,26885,8761,17051
5,6009,6009,0,0,0,22202,18164,6571,10897
5,6009,6009,0,0,0,10851,8721,2190,6154
5,6009,6009,0,0,0,33053,26885,8761,17051
5,6009,6009,0,0,0,33053,26885,8761,17051
5,6009,6009,0,0,0,33053,26885,8761,17051
5,6009,6009,0,0,0,33059,26885,0,0
6,6011,6011105,1,1,1,1027,663,198,413
6,6011,6011106,1,1,1,1240,1059,376,613
6,6011,6011202,1,1,1,120,103,17,83
6,6011,6011203,1,1,1,310,216,54,144
6,6011,6011213,1,1,1,987,693,216,435
6,6011,6011214,1,1,1,934,707,191,485
6,6011,6011301,1,1,1,315,234,33,186
6,6011,6011323,1,1,1,636,351,135,182
6,6011,6011324,1,1,1,933,542,237,268
6,6011,6011401,1,1,1,757,594,97,455
6,6011,6011405,1,1,1,121,103,9,86
6,6011,6011406,1,1,1,186,149,43,96
6,6011,6011407,1,1,1,75,64,14,49
6,6011,6011408,1,1,1,165,130,23,97
6,6011,6011427,1,1,1,591,291,133,124
6,6011,6011500,1,1,1,756,287,42,227
6,6011,6011505,1,1,1,201,62,14,44
6,6011,6011512,1,1,1,745,456,161,253
6,6011,6011513,1,1,1,552,418,102,288
6,6011,6011,0,0,0,10651,7122,2095,4528
6,6011,6011,0,0,0,10651,7122,2095,4528
6,6011,6011,0,0,0,10651,7122,2095,4528
6,6011,6011,0,0,0,10651,7122,2095,4528
6,6011,6011,0,0,0,10651,7122,2095,4528
6,6011,6011,0,0,0,10626,7122,0,0
7,6013,6013,10,9,2,67,7,NA,NA
7,6013,6013,10,9,2,9,1,NA,NA
7,6013,6013,10,9,2,70,4,NA,NA
7,6013,6013,10,9,2,155,7,NA,NA
7,6013,6013,10,9,2,287,22,8,14
7,6013,6013,10,9,2,35,3,NA,NA
7,6013,6013,8,9,2,60,4,NA,NA
7,6013,6013,10,9,2,48,3,NA,NA
7,6013,6013,10,9,2,38,1,NA,NA
7,6013,6013,10,9,2,232,25,7,18
7,6013,6013,10,9,2,25,4,NA,NA
7,6013,6013,10,9,2,2,1,NA,NA
7,6013,6013,10,9,2,3,1,NA,NA
7,6013,6013,10,9,2,7,1,NA,NA
7,6013,6013,10,9,2,10,1,NA,NA
7,6013,6013,10,9,2,80,9,NA,NA
7,6013,6013,10,9,2,1179,100,45,52
7,6013,6013,10,9,2,78,2,NA,NA
7,6013,6013,10,9,2,902,75,39,34
7,6013,6013,10,9,2,1453,96,35,57
7,6013,6013,10,9,2,620,39,17,19
7,6013,6013,10,9,2,874,72,29,40
7,6013,6013,10,9,2,3132,273,80,178
7,6013,6013,10,9,2,1135,123,53,67
7,6013,6013,10,9,2,2805,259,77,161
7,6013,6013,10,9,2,810,66,23,40
7,6013,6013,10,9,2,6,2,NA,NA
7,6013,6013,10,9,2,8,1,NA,NA
7,6013,6013,10,9,2,8,2,NA,NA
7,6013,6013,10,9,2,5,1,NA,NA
7,6013,6013,8,9,2,1316,175,75,80
7,6013,6013,8,9,2,156,21,7,5
7,6013,6013,8,9,2,944,87,38,37
7,6013,6013,8,9,2,165,15,8,5
7,6013,6013,8,9,2,102,9,NA,NA
7,6013,6013,10,9,2,60,5,NA,NA
7,6013,6013,8,9,2,285,35,19,10
7,6013,6013,8,9,2,1294,231,121,68
7,6013,6013,8,9,2,374,29,10,16
7,6013,6013,10,9,2,1152,140,72,57
7,6013,6013,10,9,2,13,24,12,8
7,6013,6013,10,9,2,1514,174,95,61
7,6013,6013,10,9,2,1770,184,108,58
7,6013,6013,10,9,2,710,67,32,29
7,6013,6013,8,9,2,931,99,39,51
7,6013,6013,8,9,2,2182,265,100,113
7,6013,6013,8,9,2,1607,169,60,81
7,6013,6013,8,9,2,2102,222,112,93
7,6013,6013,8,9,2,1575,175,92,53
7,6013,6013,8,9,2,1573,191,122,42
7,6013,6013,10,9,2,867,97,42,45
7,6013,6013,10,9,2,483,53,35,9
7,6013,6013,10,9,2,1629,170,102,54
7,6013,6013,8,9,2,822,65,22,32
7,6013,6013,10,9,2,1319,140,84,41
7,6013,6013,10,9,2,94,52,23,22
7,6013,6013,10,9,2,607,72,39,23
7,6013,6013,10,9,2,1280,157,84,57
7,6013,6013,10,9,2,1337,117,65,46
7,6013,6013,8,9,2,278,44,23,18
7,6013,6013,8,9,2,2686,282,151,95
7,6013,6013,10,9,2,751,105,48,47
7,6013,6013,10,9,2,3100,347,187,130
7,6013,6013,8,9,2,2634,292,140,116
7,6013,6013,8,9,2,669,60,27,26
7,6013,6013,10,9,2,281,21,9,9
7,6013,6013,8,9,2,2010,244,114,99
7,6013,6013,10,9,2,2062,240,140,75
7,6013,6013,10,9,2,99,15,8,6
7,6013,6013,10,9,2,788,147,71,58
7,6013,6013,10,9,2,1638,162,88,61
7,6013,6013,10,9,2,2888,377,189,140
7,6013,6013,10,9,2,2181,245,124,80
7,6013,6013,10,9,2,2175,220,125,77
7,6013,6013,10,9,2,2436,270,154,95
7,6013,6013,8,9,2,2844,312,149,122
7,6013,6013,10,9,2,2323,262,171,62
7,6013,6013,8,9,2,2135,257,105,111
7,6013,6013,8,9,2,2233,204,82,104
7,6013,6013,8,9,2,246,38,22,12
7,6013,6013,10,9,2,202,25,18,3
7,6013,6013,10,9,2,228,23,4,14
7,6013,6013,8,9,2,550,62,32,20
7,6013,6013,10,9,2,329,51,24,19
7,6013,6013,10,9,2,98,5,NA,NA
7,6013,6013,10,9,2,1,1,NA,NA
7,6013,6013,10,9,2,611,72,21,47
7,6013,6013,8,9,2,574,52,31,13
7,6013,6013,8,9,2,1184,166,81,67
7,6013,6013,8,9,2,2616,283,168,82
7,6013,6013,8,9,2,2947,310,169,96
7,6013,6013,8,9,2,2382,313,185,91
7,6013,6013,8,9,2,503,59,27,20
7,6013,6013,8,9,2,2,1,NA,NA
7,6013,6013,10,3,2,190,23,9,14
7,6013,6013,10,3,2,1015,237,75,141
7,6013,6013,10,3,2,296,65,34,26
7,6013,6013,10,3,2,409,64,14,39
7,6013,6013,10,9,2,375,33,10,19
7,6013,6013,10,9,2,17,2,NA,NA
7,6013,6013,10,9,2,2157,163,60,96
7,6013,6013,10,9,2,3143,211,97,93
7,6013,6013,10,9,2,814,50,19,28
7,6013,6013,10,9,2,614,58,22,35
7,6013,6013,10,9,2,1919,188,75,95
7,6013,6013,10,9,2,1637,105,37,56
7,6013,6013,10,3,2,86,10,4,6
7,6013,6013,10,3,2,2278,268,100,143
7,6013,6013,10,3,2,2931,385,157,198
7,6013,6013,10,3,2,2136,265,73,167
7,6013,6013,10,3,2,746,98,45,46
7,6013,6013,10,3,2,343,54,17,32
7,6013,6013,10,3,2,1923,312,104,167
7,6013,6013,10,3,2,158,14,4,9
7,6013,6013,10,3,2,244,38,19,17
7,6013,6013,10,3,2,2449,293,114,143
7,6013,6013,9,3,2,443,56,17,34
7,6013,6013,10,3,2,320,38,18,19
7,6013,6013,10,3,2,36,5,NA,NA
7,6013,6013,10,3,2,278,20,6,12
7,6013,6013,10,3,2,1219,141,47,88
7,6013,6013,10,3,2,145,16,2,14
7,6013,6013,10,3,2,382,63,39,21
7,6013,6013,10,3,2,1340,155,38,110
7,6013,6013,10,3,2,600,94,26,57
7,6013,6013,10,3,2,1856,270,96,149
7,6013,6013,10,3,2,612,61,19,35
7,6013,6013,10,3,2,826,83,35,36
7,6013,6013,10,3,2,73,10,5,5
7,6013,6013,10,3,2,259,36,17,18
7,6013,6013,10,3,2,520,66,16,47
7,6013,6013,10,3,2,2998,321,121,171
7,6013,6013,10,3,2,2147,274,126,128
7,6013,6013,10,3,2,2596,192,69,109
7,6013,6013,10,3,2,1074,137,49,74
7,6013,6013,10,3,2,2125,155,37,108
7,6013,6013,10,3,2,1347,151,52,87
7,6013,6013,10,3,2,2233,120,41,69
7,6013,6013,10,3,2,759,40,16,23
7,6013,6013,10,3,2,1857,248,98,129
7,6013,6013,10,3,2,1994,217,78,118
7,6013,6013,10,3,2,1088,137,45,82
7,6013,6013,10,3,2,355,59,24,29
7,6013,6013,10,3,2,400,46,25,20
7,6013,6013,10,3,2,6,1,NA,NA
7,6013,6013,10,3,2,2,1,NA,NA
7,6013,6013,10,9,2,102,10,5,5
7,6013,6013,10,9,2,108,1,NA,NA
7,6013,6013,10,9,2,682,54,28,22
7,6013,6013,10,9,2,10,1,NA,NA
7,6013,6013,10,9,2,268,9,NA,NA
7,6013,6013,10,9,2,45,1,NA,NA
7,6013,6013,10,9,2,87,8,NA,NA
7,6013,6013,10,9,2,826,44,21,19
7,6013,6013,10,9,2,492,28,15,11
7,6013,6013,10,9,2,40,5,NA,NA
7,6013,6013,10,9,2,18,1,NA,NA
7,6013,6013,10,9,2,161,4,NA,NA
7,6013,6013,10,9,2,49,4,NA,NA
7,6013,6013,10,9,2,317,32,4,22
7,6013,6013,10,9,2,112,10,2,5
7,6013,6013,10,9,2,14,2,NA,NA
7,6013,6013,10,9,2,6,1,NA,NA
7,6013,6013,10,9,2,17,2,NA,NA
7,6013,6013,9,3,2,34,5,NA,NA
7,6013,6013,9,3,2,168,19,4,13
7,6013,6013,9,3,2,323,54,23,27
7,6013,6013,9,3,2,234,31,4,22
7,6013,6013,10,9,2,20,3,NA,NA
7,6013,6013,10,3,2,4,1,NA,NA
7,6013,6013,9,3,2,6,2,NA,NA
7,6013,6013,9,3,2,8,1,NA,NA
7,6013,6013,9,3,2,24,6,NA,NA
7,6013,6013,9,3,2,9,1,NA,NA
7,6013,6013,9,3,2,10,4,NA,NA
7,6013,6013,10,9,2,9,1,NA,NA
7,6013,6013,10,9,2,5,3,NA,NA
7,6013,6013,10,9,2,156,6,NA,NA
7,6013,6013,10,9,2,107,8,NA,NA
7,6013,6013,10,9,2,406,22,5,17
7,6013,6013,10,9,2,227,22,6,15
7,6013,6013,10,9,2,2532,291,93,173
7,6013,6013,10,9,2,1816,224,97,114
7,6013,6013,10,9,2,2255,239,108,115
7,6013,6013,10,9,2,1808,182,59,111
7,6013,6013,10,9,2,527,75,25,46
7,6013,6013,10,9,2,1301,138,69,52
7,6013,6013,10,9,2,1248,135,76,51
7,6013,6013,10,9,2,272,17,6,9
7,6013,6013,10,9,2,1182,114,60,45
7,6013,6013,10,9,2,2107,239,124,95
7,6013,6013,10,9,2,911,91,39,48
7,6013,6013,10,9,2,472,47,26,19
7,6013,6013,10,9,2,1556,199,105,87
7,6013,6013,10,9,2,661,62,36,22
7,6013,6013,10,9,2,2363,257,120,117
7,6013,6013,10,9,2,874,133,79,45
7,6013,6013,10,9,2,2874,327,187,98
7,6013,6013,10,9,2,1731,176,84,77
7,6013,6013,10,9,2,76,12,3,9
7,6013,6013,10,9,2,1830,156,69,65
7,6013,6013,10,9,2,565,59,29,28
7,6013,6013,10,9,2,3138,330,164,139
7,6013,6013,10,9,2,1240,147,56,84
7,6013,6013,10,9,2,31,9,NA,NA
7,6013,6013,10,9,2,2447,274,108,149
7,6013,6013,10,9,2,741,53,20,26
7,6013,6013,10,9,2,362,33,15,17
7,6013,6013,10,9,2,654,78,31,34
7,6013,6013,10,9,2,1475,162,80,67
7,6013,6013,10,9,2,2913,364,163,171
7,6013,6013,10,9,2,2986,343,172,130
7,6013,6013,10,9,2,1870,195,89,96
7,6013,6013,10,9,2,190,24,18,6
7,6013,6013,10,9,2,2047,205,93,97
7,6013,6013,10,9,2,50,4,NA,NA
7,6013,6013,10,9,2,2774,284,177,62
7,6013,6013,10,9,2,2593,328,177,96
7,6013,6013,10,9,2,2782,302,148,130
7,6013,6013,10,9,2,2222,231,101,110
7,6013,6013,10,9,2,1359,151,77,63
7,6013,6013,10,9,2,2665,349,173,151
7,6013,6013,10,9,2,436,25,16,7
7,6013,6013,10,9,2,3042,364,150,175
7,6013,6013,10,9,2,593,47,21,23
7,6013,6013,10,9,2,1483,190,99,79
7,6013,6013,10,9,2,880,121,54,62
7,6013,6013,10,9,2,2800,292,150,110
7,6013,6013,10,9,2,1272,128,57,57
7,6013,6013,10,9,2,1939,198,87,91
7,6013,6013,10,9,2,560,40,21,16
7,6013,6013,10,9,2,1963,207,94,97
7,6013,6013,10,9,2,2685,299,145,127
7,6013,6013,10,9,2,926,110,62,37
7,6013,6013,10,9,2,8,1,NA,NA
7,6013,6013,10,9,2,11,2,NA,NA
7,6013,6013,8,9,2,2358,341,207,113
7,6013,6013,8,9,2,2,1,NA,NA
7,6013,6013,10,9,2,1769,129,51,69
7,6013,6013,10,9,2,872,89,44,41
7,6013,6013,10,9,2,3139,230,85,133
7,6013,6013,10,9,2,137,9,NA,NA
7,6013,6013,10,9,2,3167,325,111,192
7,6013,6013,10,9,2,2124,191,78,94
7,6013,6013,10,9,2,2905,242,97,127
7,6013,6013,10,9,2,2043,112,44,58
7,6013,6013,10,9,2,1373,78,33,36
7,6013,6013,10,9,2,2790,280,100,159
7,6013,6013,10,9,2,2782,183,65,104
7,6013,6013,10,9,2,1009,88,23,59
7,6013,6013,10,9,2,3425,281,100,165
7,6013,6013,10,9,2,1952,162,53,102
7,6013,6013,10,9,2,798,85,39,36
7,6013,6013,10,9,2,2291,202,62,122
7,6013,6013,10,3,2,35,6,NA,NA
7,6013,6013,10,3,2,64,5,NA,NA
7,6013,6013,9,3,2,1254,142,30,104
7,6013,6013,9,3,2,22,1,NA,NA
7,6013,6013,9,3,2,19,3,NA,NA
7,6013,6013,9,3,2,14,3,NA,NA
7,6013,6013,9,3,2,756,87,23,51
7,6013,6013,9,3,2,29,7,NA,NA
7,6013,6013,9,3,2,1880,288,56,203
7,6013,6013,9,3,2,1144,138,50,79
7,6013,6013,9,3,2,1273,146,24,113
7,6013,6013,9,3,2,1418,182,48,120
7,6013,6013,9,3,2,2022,282,80,174
7,6013,6013,9,3,2,915,131,34,89
7,6013,6013,9,3,2,52,8,NA,NA
7,6013,6013,9,3,2,6,1,NA,NA
7,6013,6013,10,9,2,811,76,24,47
7,6013,6013,10,9,2,133,18,11,7
7,6013,6013,8,7,2,2233,175,124,33
7,6013,6013,8,7,2,64,3,NA,NA
7,6013,6013,8,7,2,2485,205,171,22
7,6013,6013,8,7,2,1836,179,111,40
7,6013,6013,8,7,2,2981,191,151,28
7,6013,6013,8,7,2,2799,142,100,32
7,6013,6013,8,7,2,2321,172,136,17
7,6013,6013,8,7,2,1421,123,93,17
7,6013,6013,8,7,2,1548,107,83,13
7,6013,6013,8,7,2,19,3,NA,NA
7,6013,6013,8,7,2,217,12,6,5
7,6013,6013,8,7,2,2788,271,149,88
7,6013,6013,8,7,2,1780,125,76,37
7,6013,6013,8,7,2,109,19,12,5
7,6013,6013,8,7,2,1051,112,59,44
7,6013,6013,8,7,2,22,1,NA,NA
7,6013,6013,8,7,2,764,66,41,17
7,6013,6013,8,7,2,1690,165,102,49
7,6013,6013,8,7,2,29,5,NA,NA
7,6013,6013,8,7,2,2,1,NA,NA
7,6013,6013,8,7,2,588,63,46,12
7,6013,6013,8,7,2,2680,219,179,31
7,6013,6013,8,7,2,970,83,49,18
7,6013,6013,8,7,2,3112,296,159,100
7,6013,6013,8,7,2,1730,164,97,45
7,6013,6013,8,7,2,1202,126,78,39
7,6013,6013,8,7,2,3356,325,207,88
7,6013,6013,8,7,2,383,25,20,1
7,6013,6013,8,7,2,2320,195,118,62
7,6013,6013,8,7,2,100,3,NA,NA
7,6013,6013,8,7,2,1424,125,81,29
7,6013,6013,8,7,2,2602,244,146,79
7,6013,6013,8,7,2,2095,204,113,65
7,6013,6013,8,7,2,2339,199,109,69
7,6013,6013,8,7,2,1689,119,59,49
7,6013,6013,8,7,2,2226,146,113,16
7,6013,6013,8,7,2,2181,138,108,19
7,6013,6013,8,9,2,3,1,NA,NA
7,6013,6013,10,3,2,62,9,NA,NA
7,6013,6013,10,3,2,57,8,NA,NA
7,6013,6013,10,3,2,124,12,4,8
7,6013,6013,10,3,2,448,59,14,41
7,6013,6013,10,3,2,99,13,1,10
7,6013,6013,10,3,2,86,18,4,11
7,6013,6013,10,3,2,50,12,2,10
7,6013,6013,10,3,2,82,11,0,9
7,6013,6013,10,3,2,55,13,3,10
7,6013,6013,10,3,2,40,6,NA,NA
7,6013,6013,10,3,2,21,3,NA,NA
7,6013,6013,10,3,2,73,9,NA,NA
7,6013,6013,10,3,2,45,5,NA,NA
7,6013,6013,10,3,2,24,4,NA,NA
7,6013,6013,10,3,2,19,5,NA,NA
7,6013,6013,10,3,2,18,1,NA,NA
7,6013,6013,10,3,2,28,2,NA,NA
7,6013,6013,10,3,2,70,15,4,9
7,6013,6013,10,3,2,7,1,NA,NA
7,6013,6013,10,3,2,5,3,NA,NA
7,6013,6013,10,3,2,7,2,NA,NA
7,6013,6013,10,3,2,3,4,NA,NA
7,6013,6013,9,3,2,5,1,NA,NA
7,6013,6013,10,9,2,10,3,NA,NA
7,6013,6013,10,9,2,61,4,NA,NA
7,6013,6013,10,9,2,261,13,5,8
7,6013,6013,10,9,2,15,1,NA,NA
7,6013,6013,10,9,2,2192,170,95,60
7,6013,6013,10,9,2,2779,212,115,80
7,6013,6013,10,9,2,2558,188,95,80
7,6013,6013,10,9,2,1969,206,127,68
7,6013,6013,10,9,2,3120,286,165,103
7,6013,6013,10,9,2,1985,213,119,74
7,6013,6013,10,9,2,3055,230,131,88
7,6013,6013,10,9,2,1335,89,42,42
7,6013,6013,10,3,2,41,3,NA,NA
7,6013,6013,10,3,2,149,11,3,8
7,6013,6013,10,3,2,86,10,1,9
7,6013,6013,10,3,2,6,3,NA,NA
7,6013,6013,10,9,2,70,3,NA,NA
7,6013,6013,10,9,2,570,68,36,24
7,6013,6013,10,9,2,200,24,10,10
7,6013,6013,10,9,2,2025,194,95,89
7,6013,6013,10,9,2,313,26,11,13
7,6013,6013,10,9,2,144,10,5,5
7,6013,6013,10,9,2,1533,99,43,46
7,6013,6013,10,9,2,1680,123,52,56
7,6013,6013,10,9,2,29,2,NA,NA
7,6013,6013,10,9,2,1016,83,34,46
7,6013,6013,10,9,2,175,6,NA,NA
7,6013,6013,10,9,2,2022,209,87,105
7,6013,6013,10,9,2,54,1,NA,NA
7,6013,6013,10,9,2,562,29,19,10
7,6013,6013,10,9,2,373,24,11,11
7,6013,6013,10,9,2,1217,95,33,56
7,6013,6013,10,9,2,387,43,21,17
7,6013,6013,10,9,2,654,72,31,34
7,6013,6013,10,9,2,186,14,5,7
7,6013,6013,10,9,2,506,34,13,21
7,6013,6013,10,9,2,326,29,18,8
7,6013,6013,10,9,2,466,48,21,23
7,6013,6013,10,9,2,176,6,NA,NA
7,6013,6013,10,9,2,523,42,22,19
7,6013,6013,10,9,2,1244,127,71,51
7,6013,6013,8,9,2,1509,169,84,67
7,6013,6013,10,9,2,748,102,60,38
7,6013,6013,8,9,2,1273,116,56,42
7,6013,6013,10,9,2,528,71,35,28
7,6013,6013,10,9,2,56,7,NA,NA
7,6013,6013,10,9,2,1621,142,66,69
7,6013,6013,8,9,2,877,75,30,36
7,6013,6013,10,9,2,451,44,11,25
7,6013,6013,10,9,2,596,25,7,17
7,6013,6013,10,9,2,291,20,12,7
7,6013,6013,10,9,2,397,35,13,21
7,6013,6013,10,9,2,301,16,8,7
7,6013,6013,10,9,2,23,1,NA,NA
7,6013,6013,10,9,2,351,68,36,26
7,6013,6013,10,9,2,427,39,14,22
7,6013,6013,10,9,2,189,9,NA,NA
7,6013,6013,10,9,2,48,3,NA,NA
7,6013,6013,10,9,2,1,1,NA,NA
7,6013,6013,10,9,2,8,1,NA,NA
7,6013,6013,10,9,2,3040,155,85,57
7,6013,6013,10,9,2,19,3,NA,NA
7,6013,6013,10,9,2,2675,185,97,77
7,6013,6013,10,9,2,1211,90,52,32
7,6013,6013,10,9,2,2220,221,115,83
7,6013,6013,10,9,2,1899,154,81,62
7,6013,6013,10,9,2,574,45,33,11
7,6013,6013,10,9,2,1586,211,87,99
7,6013,6013,10,9,2,46,8,NA,NA
7,6013,6013,10,9,2,876,116,49,57
7,6013,6013,10,9,2,2,1,NA,NA
7,6013,6013,10,9,2,3,1,NA,NA
7,6013,6013,8,9,2,8,3,NA,NA
7,6013,6013,8,7,2,233,37,19,12
7,6013,6013,8,7,2,633,62,42,13
7,6013,6013,8,7,2,672,77,53,15
7,6013,6013,8,7,2,10,3,NA,NA
7,6013,6013,10,9,2,15,2,NA,NA
7,6013,6013,10,3,2,294,36,14,19
7,6013,6013,10,3,2,419,42,12,28
7,6013,6013,10,3,2,503,64,30,30
7,6013,6013,10,3,2,1332,195,82,86
7,6013,6013,10,3,2,535,59,18,31
7,6013,6013,10,3,2,784,96,27,59
7,6013,6013,10,3,2,1139,146,42,92
7,6013,6013,10,3,2,324,31,11,17
7,6013,6013,10,3,2,1816,197,93,89
7,6013,6013,10,3,2,1500,149,71,62
7,6013,6013,10,3,2,1517,181,46,119
7,6013,6013,10,3,2,871,74,23,39
7,6013,6013,10,3,2,310,39,15,20
7,6013,6013,10,3,2,1035,89,27,50
7,6013,6013,10,3,2,124,18,8,10
7,6013,6013,10,3,2,1433,168,58,95
7,6013,6013,10,3,2,59,5,NA,NA
7,6013,6013,10,3,2,57,6,NA,NA
7,6013,6013,10,3,2,47,2,NA,NA
7,6013,6013,10,3,2,508,67,34,27
7,6013,6013,10,3,2,509,53,12,33
7,6013,6013,10,3,2,377,37,16,20
7,6013,6013,10,3,2,619,74,26,41
7,6013,6013,10,3,2,752,75,30,39
7,6013,6013,10,3,2,143,52,17,23
7,6013,6013,10,3,2,951,106,27,70
7,6013,6013,10,3,2,1262,162,44,108
7,6013,6013,10,3,2,59,7,NA,NA
7,6013,6013,10,3,2,827,86,31,50
7,6013,6013,10,3,2,918,108,35,62
7,6013,6013,10,3,2,1325,356,131,179
7,6013,6013,10,3,2,53,2,NA,NA
7,6013,6013,10,3,2,660,48,15,24
7,6013,6013,10,3,2,607,47,19,27
7,6013,6013,10,3,2,1548,221,63,127
7,6013,6013,10,3,2,1045,130,31,83
7,6013,6013,10,3,2,1556,178,69,95
7,6013,6013,10,3,2,330,49,24,21
